badge,badge_type,is_finish,media_id,index_show,follow,play,pub_real_time,pub_date,renewal_time,score,season_id,title,tags,count
会员专享,0,1,28221401,全12话,164.1万追番,4751.3万次播放,1562169600,1562169600,1568822402,8.1分,28004,重来吧，魔王大人！,小说改 奇幻 魔法 穿越,0
会员专享,0,1,28225115,全1话,161万追番,95.1万次播放,1576857600,1569427200,1576857603,9.8分,30288,请问您今天要来点兔子吗？？～Sing for You～,漫画改 搞笑 日常 萌系,0
会员专享,0,1,21986963,全13话,158.5万追番,4347.8万次播放,1554566400,1554566400,1561827600,9.2分,26767,我们无法一起学习,漫画改 日常 校园 恋爱,0
,,1,6341,全12话,160.1万追番,2504.9万次播放,1500048000,1500048000,1506702600,9.2分,6341,地狱少女 宵伽,治愈 神魔,0
,,1,779,全12话,164.5万追番,6591.3万次播放,1333728000,1333728000,1412915780,9.6分,779,Fate/Zero 第二季,时泪 奇幻 战斗 热血,0
,,1,6432,全12话,164.3万追番,3127.6万次播放,1507392000,1507392000,1514048400,9.5分,6432,属性咖啡厅,萌系 少女 日常 漫画改,0
,,1,1553,全12话,164.5万追番,4662.3万次播放,1428076800,1428076800,1444039200,9.5分,1553,幻界战线,科幻 热血 战斗,0
,,1,959,全13话,167.1万追番,760.8万次播放,1270137600,1270137600,1295541660,9.7分,959,Angel Beats!,奇幻 校园 战斗 催泪,0
,,1,1574,全12话,128.4万追番,4062万次播放,1428595200,1428595200,1435332600,9.4分,1574,伪恋：,日常 校园 漫画改,0
,,1,5534,全12话,129.7万追番,3257.2万次播放,1475769600,1475769600,1482465609,9.1分,5534,我太受欢迎了该怎么办,乙女 漫画改 校园,0
会员专享,0,1,67712,全24话,129.9万追番,1672.3万次播放,1222876800,1222876800,1517394234,9.8分,75,黑执事,漫画改,0
,,1,3756,全70话,128.1万追番,3188.9万次播放,891878400,891878400,1460779753,9.8分,3756,百变小樱,少女 魔法,0
,,1,2539,全12话,132万追番,1685.3万次播放,1294243200,1294243200,1406891722,9.8分,2539,魔法少女小圆,奇幻 魔法 穿越 原创,0
会员专享,0,1,28222277,全1话,129.4万追番,266.1万次播放,1566576000,1566576000,1566640800,9.6分,28400,Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,漫画改 校园 魔法 搞笑,0
会员专享,0,1,28228963,全1话,132.4万追番,85.8万次播放,1590076800,1492185600,1590141601,9.1分,24694,名侦探柯南 唐红的恋歌,漫画改 推理 智斗,0
会员专享,0,0,28228775,更新至第1031话,128.5万追番,2210.1万次播放,1588176000,821030400,1588244463,9.9分,33378,名侦探柯南,漫画改 推理 智斗,0
会员专享,0,1,6447,全13话,132.4万追番,3375.1万次播放,1507392000,1507392000,1514655000,9.7分,6447,鬼灯的冷彻 第二季,搞笑 日常 神魔 漫画改,0
,,1,5020,全13话,134.5万追番,3278.3万次播放,1467475200,1467475200,1474732810,8.5分,5020,Rewrite,奇幻 校园 穿越,0
,,1,842,全13话,132.6万追番,1925.9万次播放,1262707200,1262707200,1458706618,9.7分,842,笨蛋，测验，召唤兽,奇幻 校园 恋爱 小说改,0
会员专享,0,1,3440,全13话,132.8万追番,1768.8万次播放,1389283200,1389283200,1458097873,9.6分,3440,鬼灯的冷彻,日常 神魔,0
,,1,4181,全13话,133.2万追番,1378.5万次播放,1396886400,1396886400,1488535070,9.2分,4181,漆黑的子弹,奇幻 战斗,0
,,1,132112,全55话,134.1万追番,3000.2万次播放,-943344000,-943344000,1536922392,9.9分,357,猫和老鼠 旧版,搞笑 日常,0
会员专享,0,1,138832,全13话,134.4万追番,1746.3万次播放,1538668800,1538668800,1546005600,9.8分,25622,终将成为你,恋爱 校园 漫画改,0
,,1,6470,全6话,135.6万追番,1279.5万次播放,1511539200,1511539200,1514565000,9.6分,6470,无论何时我们的恋情都是10厘米。～告白实行委员会～,恋爱 音乐 原创 校园,0
会员专享,0,1,102112,全13话,135.7万追番,3283.7万次播放,1531065600,1531065600,1538406000,9.5分,24630,邪神与厨二病少女,搞笑 日常 神魔,0
,,1,3068,全13话,137.6万追番,1792.1万次播放,1357401600,1357401600,1448776512,9.6分,3068,Love Live! School Idol Project,校园 音乐 偶像 社团,0
,,1,964,全24话,137.7万追番,3095.3万次播放,1286467200,1286467200,1301906152,9.1分,964,魔法禁书目录 第二季,科幻 校园 战斗 热血,0
会员专享,0,1,28222522,全12话,137.7万追番,2618.3万次播放,1570032000,1570032000,1584711000,8.1分,28516,碧蓝航线,游戏改 战斗 萌系 架空,0
,,1,5043,全12话,137.5万追番,3040.8万次播放,1467907200,1467907200,1474570810,9.7分,5043,这个美术社大有问题！,校园 日常,0
,,1,6423,全13话,139.1万追番,3398.9万次播放,1507046400,1507046400,1514304300,9.4分,6423,品酒要在成为夫妻后,搞笑 恋爱 漫画改,0
,,1,28221412,全12话,140.4万追番,3145.2万次播放,1562083200,1562083200,1568817000,9.7分,28013,流汗吧！健身少女,漫画改 日常 运动,0
,,1,12872,全12话,137.5万追番,2340.4万次播放,1515686400,1515686400,1522422000,9.7分,21769,博多豚骨拉面团,小说改,0
,,1,6427,全12话,139.3万追番,2247.3万次播放,1507219200,1507219200,1514476800,9.5分,6427,Just Because!,恋爱 原创 校园,0
会员抢先,0,0,28228332,更新至第8话,122.3万追番,1750万次播放,1586016000,1586016000,1590330600,9.3分,32956,格莱普尼尔,漫画改 奇幻 战斗,0
会员专享,0,1,28228860,全1话,124.3万追番,21.3万次播放,1562256000,1562256000,1589018280,9.8分,33457,Free!-Road to the World-梦,社团 校园 运动,0
,,1,11912,全12话,122万追番,2184.6万次播放,1514995200,1514995200,1521716400,9.2分,21728,爱吃拉面的小泉同学,治愈 美食 漫画改,0
会员专享,0,1,28221404,全12话,122.6万追番,2466万次播放,1562860800,1562860800,1569567600,9.8分,28007,街角魔族,漫画改 日常 萌系 搞笑,0
会员专享,0,1,6420,全12话,125.6万追番,3509万次播放,1506960000,1506960000,1513695600,7.7分,6420,十二大战,小说改 热血 战斗,0
,,1,5515,全12话,125.2万追番,2229.8万次播放,1475424000,1475424000,1482076810,9.6分,5515,刀剑乱舞-花丸-,游戏改 日常 架空,0
会员专享,0,1,28223281,全1话,124.8万追番,152.6万次播放,1572278400,1572278400,1572343200,9.5分,28877,NARUTO to BORUTO THE LIVE 2019,漫画改,0
,,1,5776,全12话,125.8万追番,1750.2万次播放,1483632000,1483632000,1490328360,9.5分,5776,URARA迷路帖,漫画改 日常 架空,0
,,1,102292,全12话,125万追番,1976.6万次播放,1530374400,1530374400,1537102800,9.2分,24571,ISLAND,游戏改 催泪 推理 治愈,0
会员专享,0,1,28222619,全12话,128万追番,2827.3万次播放,1570636800,1570636800,1577372400,6.5分,28543,刺客守则,小说改 奇幻 战斗 魔法,0
会员专享,0,1,856,全24话,127.2万追番,269.9万次播放,1294329600,1294329600,1456381440,9.7分,856,GOSICK,萌系 奇幻 日常 催泪,0
,,1,11672,全13话,116.5万追番,1927.4万次播放,1515686400,1515686400,1530061200,9.9分,21717,妖精森林的小不点,奇幻 日常 漫画改 萌系,0
会员抢先,0,0,28228355,更新至第9话,116.7万追番,2010.6万次播放,1585670400,1585670400,1590593400,9.4分,32974,神之塔,漫画改 战斗 奇幻 冒险,0
,,1,6340,全12话,116.8万追番,2904.3万次播放,1499875200,1499875200,1506607620,9.1分,6340,GAMERS电玩咖！,小说改 校园 社团,0
,,1,5027,全12话,117万追番,2172.9万次播放,1467734400,1467734400,1474390800,9.6分,5027,NEW GAME!,萌系 日常,0
会员专享,0,1,28224111,全13话,117.3万追番,3222.3万次播放,1578499200,1578499200,1586982600,6.0分,29333,无限系统树,小说改 穿越 奇幻 战斗,0
会员专享,0,1,139632,全12话,117万追番,1974.4万次播放,1538668800,1538668800,1545397200,9.8分,25619,邻家索菲,萌系 漫画改,0
会员专享,0,1,1064,全26话,117万追番,874.2万次播放,1175702400,1175702400,1285061760,9.7分,1064,DARKER THAN BLACK -黑之契约者-,奇幻 科幻 战斗 热血,0
,,1,5022,全13话,120.1万追番,2850.4万次播放,1467475200,1467475200,1474813810,8.2分,5022,热诚传说X,热血 奇幻 战斗 架空,0
会员专享,0,1,28221410,全13话,120.9万追番,2229.8万次播放,1562601600,1562601600,1569861000,9.1分,28011,COP CRAFT,小说改 职场 奇幻 穿越,0
,,1,5798,全12话,120.9万追番,2122.3万次播放,1484064000,1484064000,1490794802,9.5分,5798,One Room,泡面 日常,0
,,1,6328,全12话,121.4万追番,2344.6万次播放,1499616000,1499616000,1506340800,8.8分,6328,天使的 three pieces!,小说改 音乐 萝莉,0
,,1,13032,全13话,121.5万追番,1670.5万次播放,1514822400,1514822400,1522155600,9.8分,21778,比宇宙更远的地方,声控 治愈 励志 原创,0
,,1,4155,全1话,121.7万追番,924.3万次播放,1398441600,1398441600,1501840800,9.9分,4155,玉子爱情故事,校园 少女 恋爱,0
,,1,59,全12话,105.5万追番,710.3万次播放,1404748800,1404748800,1411412700,9.5分,59,青春之旅,少女 恋爱 校园,0
,,1,1656,全26话,121.6万追番,1456.9万次播放,1262793600,1262793600,1419543807,9.6分,1656,无头骑士异闻录,奇幻 日常 声控 小说改,0
会员专享,0,1,28220105,全1话,104.3万追番,173.4万次播放,1382716800,1382716800,1567159200,9.9分,27063,魔法少女小圆 剧场版 [新篇] 叛逆的物语,原创 战斗 奇幻 魔法,0
,,1,419,全25话,106万追番,676.6万次播放,1380729600,1380729600,1409894100,9.8分,419,斩服少女,奇幻 热血 原创,0
,,1,818,全13话,106.1万追番,541.1万次播放,1151769600,1151769600,1326436560,9.3分,818,零之使魔,奇幻 日常 战斗 恋爱,0
会员专享,0,1,139352,全23话,105.8万追番,2441.1万次播放,1538496000,1538496000,1553621340,9.9分,25742,强风吹拂,运动 励志 小说改 热血,0
,,1,5797,全12话,108.3万追番,1734.2万次播放,1483977600,1483977600,1490720400,8.1分,5797,Hand Shakers,战斗 热血 萝莉 原创,0
,,1,5056,全12话,106.6万追番,2388.2万次播放,1468166400,1468166400,1474903810,7.8分,5056,弹丸论破3 -未来篇-,热血 智斗 推理,0
,,1,3489,全12话,109.1万追番,1821.4万次播放,1380729600,1380729600,1458726322,8.1分,3489,Infinite Stratos 2,校园 战斗,0
会员抢先,0,0,28228168,更新至第9话,107.8万追番,2537万次播放,1585756800,1585756800,1590667200,5.6分,32818,八男？别闹了！,小说改 穿越 奇幻 魔法,0
,,1,2742,全12话,110.1万追番,2218.9万次播放,1444147200,1444147200,1450890060,9.4分,2742,樱子小姐的脚下埋着秘密,智斗 日常 推理,0
,,1,2993,全12话,110.4万追番,1633万次播放,1302710400,1302710400,1447814905,8.6分,2993,绯弹的亚里亚,热血 奇幻 校园 战斗,0
,,1,710,全14话,110.7万追番,419.4万次播放,1333555200,1333555200,1352701260,9.4分,710,散华礼弥,奇幻 日常 治愈,0
会员专享,0,1,3464,全12话,110.9万追番,5253.2万次播放,1459612800,1459612800,1466265962,8.4分,3464,学战都市Asterisk 第二季,奇幻 校园 战斗 架空,0
,,1,2654,全12话,110.9万追番,1051.9万次播放,1184169600,1184169600,1431253319,9.8分,2654,怪化猫,奇幻 治愈 神魔,0
会员专享,0,1,28228631,全1话,111.1万追番,32.3万次播放,1587052800,1587052800,1587117600,9.7分,33241,LoveLive! Sunshine!! 学园偶像 电影 彩虹彼端,原创 音乐 偶像 社团,0
会员专享,0,1,4316462,全18话,111.3万追番,1932.7万次播放,1546531200,1546531200,1553864400,9.7分,26303,不吉波普不笑,小说改 奇幻 校园 声控,0
会员专享,0,1,28222745,全12话,112万追番,2553.2万次播放,1570032000,1570032000,1576764000,3.6分,28634,超人高中生们即便在异世界也能从容生存！,小说改 穿越 奇幻 冒险,0
会员专享,0,1,28226981,全8话,112.7万追番,63.5万次播放,1577808000,1577808000,1577808003,9.7分,31854,Q版！黑色四叶草,搞笑 萌系 战斗 架空,0
会员专享,0,1,28220475,全24话,113万追番,3194.6万次播放,1562515200,1562515200,1577635800,9.8分,27395,冰海战记,漫画改 历史 热血 冒险,0
,,1,4388,全12话,112.6万追番,1081.3万次播放,1381075200,1381075200,1484669091,8.8分,4388,机巧少女不会受伤,战斗,0
会员专享,0,1,24069719,全12话,113.3万追番,1945万次播放,1554480000,1554480000,1561140600,9.7分,26870,川柳少女,漫画改 恋爱 校园 日常,0
,,1,6000,全12话,113.4万追番,2327.1万次播放,1491494400,1491494400,1498190400,8.1分,6000,时钟机关之星,小说改 科幻 架空,0
,,1,1376,全203话,116.2万追番,2460万次播放,1160150400,1160150400,1536227460,9.9分,1376,家庭教师HITMAN REBORN!,萌系 奇幻 热血 战斗,0
,,1,697,全12话,114.6万追番,362.1万次播放,1294588800,1294588800,1461056400,9.5分,697,魔装少女就是本少爷,奇幻 魔法,0
付费观看,2,1,79312,全26话,115.4万追番,2549.1万次播放,1523116800,1523116800,1538240400,9.1分,23878,女神异闻录5 动画版,奇幻 游戏改,0
,,1,1635,全26话,96.9万追番,1504.2万次播放,812736000,812736000,1509336000,9.7分,1635,EVA 新世纪福音战士,科幻 机战 战斗,0
会员专享,0,1,444,全12话,97.4万追番,345.3万次播放,1357228800,1357228800,1364623320,9.5分,444,魔王勇者,奇幻 少女 声控 神魔,0
会员专享,0,1,28228115,全156话,98.2万追番,90.7万次播放,1113494400,1113494400,1583558160,9.8分,32777,哆啦A梦 第一季,漫画改 日常 少儿 搞笑,0
会员专享,0,1,28220104,全1话,96.9万追番,69万次播放,1350057600,1382716800,1567159200,9.8分,4317,魔法少女小圆 剧场版 [后篇] 永远的物语,原创 战斗 奇幻 魔法,0
,,1,5523,全22话,97万追番,1800.3万次播放,1475942400,1475942400,1489854600,9.8分,5523,3月的狮子,漫画改 恋爱 日常 励志,0
,,1,1732,全12话,96.3万追番,1480.8万次播放,1313251200,1313251200,1422340720,9.7分,1732,幻想嘉年华,日常 泡面 奇幻,0
,,1,102772,全12话,97.7万追番,2899.5万次播放,1530979200,1530979200,1537633800,6.1分,24628,百炼霸王与圣约女武神,小说改 奇幻 战斗 架空,0
,,1,2661,全16话,96.2万追番,2323.4万次播放,1365177600,1365177600,1406891969,8.8分,2661,我的妹妹不可能那么可爱 第二季,日常 萌系 校园 小说改,0
,,1,2591,全13话,98.3万追番,2711.7万次播放,1436630400,1436630400,1458988201,9.3分,2591,噬神者,奇幻 科幻 热血 游戏改,0
会员专享,0,1,2762,全12话,99.4万追番,1843万次播放,1444406400,1444406400,1451149260,9.7分,2762,请问您今天要来点兔子吗？？,萌系 日常 美食 萝莉,0
会员抢先,0,1,28228266,全12话,99.7万追番,1462.1万次播放,1584720000,1584720000,1588690800,9.4分,32905,动物新世代 / BNA,原创,0
,,1,1530,全13话,99万追番,5245.3万次播放,1412179200,1412179200,1419536040,9.7分,1530,关于完全听不懂老公在说什么的事 第一季,日常 泡面,0
付费观看,2,1,78572,全13话,99.8万追番,1488.8万次播放,1522857600,1522857600,1530192600,8.9分,23859,多田君不恋爱,恋爱 原创,0
,,1,3375,全4话,99万追番,835.7万次播放,1457020800,1457020800,1458919802,9.7分,3375,她与她的猫,治愈,0
会员专享,0,1,1661,全13话,99.5万追番,1602.1万次播放,1231084800,1231084800,1421909849,9.7分,1661,续 夏目友人帐,奇幻 日常 治愈 催泪,0
,,1,1239,全24话,99.6万追番,681.8万次播放,1144252800,1144252800,1536284879,9.8分,1239,×××HOLiC,奇幻 日常,0
会员专享,0,1,28220103,全1话,98.7万追番,85.9万次播放,1349452800,1349452800,1567159200,9.8分,4316,魔法少女小圆 剧场版 [前篇] 起始的物语,原创 奇幻 战斗 魔法,0
会员专享,0,1,102272,全12话,102.1万追番,1258.2万次播放,1531324800,1531324800,1538062200,8.8分,24620,天狼 Sirius the Jaeger,战斗 原创 架空 冒险,0
,,1,1600,全24话,102.3万追番,1104.3万次播放,1128441600,1128441600,1423202562,9.4分,1600,灼眼的夏娜,校园 战斗 热血 小说改,0
,,1,9192,全24话,100万追番,516.3万次播放,1515859200,1515859200,1530982800,8.8分,21680,DARLING in the FRANXX（僅限港澳台地區）,科幻 原创 架空,0
,,1,12592,全12话,101.9万追番,1643.6万次播放,1515340800,1515340800,1521993600,9.3分,21755,刻刻,科幻 漫画改,0
,,1,177,全12话,103.2万追番,969.5万次播放,1396886400,1396886400,1504865640,9.6分,177,漫画家与助手,搞笑 泡面 漫画改,0
限时免费,0,1,28224112,全12话,103.5万追番,1404.3万次播放,1577894400,1577894400,1585234800,9.8分,29334,索玛丽与森林之神,漫画改 奇幻 治愈 萌系,0
,,1,5062,全13话,102万追番,1473.7万次播放,1467388800,1467388800,1474725610,9.0分,5062,Love Live! Sunshine!!,音乐 偶像,0
会员专享,0,1,28220978,全14话,104万追番,1065.7万次播放,1238601600,1238601600,1557720042,9.9分,1172,轻音少女 第一季,日常 校园 音乐 漫画改,0
,,1,4400,全13话,91万追番,1384.1万次播放,1372867200,1372867200,1472823715,9.2分,4400,弹丸论破,推理 校园,0
会员专享,0,0,28228434,更新至第8话,87.9万追番,258万次播放,1586188800,1586188800,1590427800,9.6分,33046,水果篮子 第二季,漫画改 奇幻 校园 恋爱,0
,,1,1407,全26话,90.8万追番,1471.1万次播放,1144080000,1144080000,1310795101,9.8分,1407,欢迎光临樱兰高校,搞笑 日常 少女 校园,0
,,1,5057,全12话,88.3万追番,2467.1万次播放,1468512000,1468512000,1475164810,8.2分,5057,弹丸论破3 -绝望篇-,热血 校园 智斗,0
,,1,1178,全23话,88.6万追番,786.5万次播放,1222876800,1222876800,1278980160,9.9分,1178,CLANNAD ～AFTER STORY～,时泪 校园 治愈 催泪,0
会员专享,0,1,1663,全13话,90.4万追番,1308.1万次播放,1325433600,1325433600,1421910806,9.7分,1663,夏目友人帐 肆,奇幻 日常 治愈 催泪,0
,,1,297,全12话,90.5万追番,2969.9万次播放,1412438400,1412438400,1419181506,9.6分,297,银仙,萌系 搞笑 日常 治愈,0
,,1,6418,全12话,88.8万追番,2132.8万次播放,1506960000,1506960000,1513614600,7.1分,6418,UQ HOLDER！悠久持有者！,热血 战斗 漫画改 冒险,0
会员专享,0,1,3120,全12话,91.8万追番,2170.8万次播放,1452096000,1452096000,1459491601,9.2分,3120,粗点心战争,日常 搞笑 美食,0
